"","global","habitat","site","treatment","plot","trait","mean","variance","skewness","kurtosis"
"2611","global","ridge","4","snowfence","X4SF","d13C",-29.2523,0.865250212121212,-0.318308126565753,-1.14173470916479
"2612","global","ridge","4","snowfence","X4SF","d15N",-4.7654,3.65535438383838,0.889572427317377,0.673975875625489
"2613","global","ridge","4","snowfence","X4SF","dweight",0.0349416666666667,0.000122965122053872,0.403836356659782,-0.150703509824885
"2614","global","ridge","4","snowfence","X4SF","fweight",0.0751756,0.000395216527372054,0.39912294873746,-0.517844084899758
"2615","global","ridge","4","snowfence","X4SF","height",2.94216666666667,1.06561422558923,1.6698757269489,4.70390402468502
"2616","global","ridge","4","snowfence","X4SF","leafa",3.46287037916417,0.880008691649082,0.508545414598752,-0.145450909151297
"2617","global","ridge","4","snowfence","X4SF","wC",51.3719,1.73884382828283,-0.499159662932215,-0.903821303278975
"2618","global","ridge","4","snowfence","X4SF","wN",1.1289,0.296042212121212,0.550270045188538,-1.52676420133898
"2619","global","ridge","5","control","X5C","CN_ratio",56.8009947147,357.116801521727,-0.278874432450172,-1.34810002607789
"2620","global","ridge","5","control","X5C","LDMC",0.446748457633447,0.00180785523305212,-0.548590748501681,-0.0694937983153561
"2621","global","ridge","5","control","X5C","SLA",86.2286576375918,1108.46420046553,-0.146159803820651,-1.18592569942904
"2622","global","ridge","5","control","X5C","d13C",-29.0106,0.595743070707071,-0.777367528515893,-0.602291742942509
"2623","global","ridge","5","control","X5C","d15N",-5.0645,1.43117247474747,0.833482454373041,0.541042149074531
"2624","global","ridge","5","control","X5C","dweight",0.0284364166666667,0.000110075411973906,0.755415493253157,0.422059020886167
"2625","global","ridge","5","control","X5C","fweight",0.0695346666666667,0.000486249361279461,0.696622114555216,-0.31431418617814
"2626","global","ridge","5","control","X5C","height",2.25516666666667,1.10064503367003,0.202984465404432,-0.326191777540154
"2627","global","ridge","5","control","X5C","leafa",2.29633865445417,1.19268479901216,0.399033682703492,-1.03595788645772
"2628","global","ridge","5","control","X5C","wC",50.9434,4.40198226262627,-0.666028632188174,-1.05871958867503
"2629","global","ridge","5","control","X5C","wN",1.0166,0.177489333333333,0.815816121762858,-1.04792466412342
"2630","global","ridge","5","snowfence","X5SF","CN_ratio",58.9947291741,496.71376899004,-0.209976878890951,-1.62126606552587
"2631","global","ridge","5","snowfence","X5SF","LDMC",0.463506865373101,0.00153428058996616,-0.300852853929186,-0.87343580972511
"2632","global","ridge","5","snowfence","X5SF","SLA",97.9206848172609,310.234905489298,0.371298408404616,0.231325539145715
"2633","global","ridge","5","snowfence","X5SF","d13C",-29.1824,0.875687111111111,-0.0968535358448364,-0.717699337116251
"2634","global","ridge","5","snowfence","X5SF","d15N",-5.2639,3.37329473737374,1.36752902531058,1.73028063830738
"2635","global","ridge","5","snowfence","X5SF","dweight",0.03095775,0.000107408998674242,0.705633333719936,0.186055147074344
"2636","global","ridge","5","snowfence","X5SF","fweight",0.0679923916666667,0.000366621542180906,0.591061040277135,0.121266862267002
"2637","global","ridge","5","snowfence","X5SF","height",2.86616666666667,2.42519194725028,4.27247855567472,25.5358454204425
"2638","global","ridge","5","snowfence","X5SF","leafa",3.17133661530583,0.937745954487694,-0.101139743449986,0.00400959191686923
"2639","global","ridge","5","snowfence","X5SF","wC",51.2222,2.15649208080808,-0.683263295629694,0.065287628323857
"2640","global","ridge","5","snowfence","X5SF","wN",0.9897,0.175144353535354,0.985617842055848,-0.432862061475492
"2641","global","fen","1","control","D1C","CN_ratio",40.4412800069,261.847374829404,1.02796017069913,0.285781174107966
"2642","global","fen","1","control","D1C","LDMC",0.399625805484385,0.00333924017506643,-0.546806315489649,0.384112450573888
"2643","global","fen","1","control","D1C","SLA",104.321019614707,616.463227973459,1.01058554822109,1.70080807193182
"2644","global","fen","1","control","D1C","d13C",-28.5968,1.08972703030303,-0.345624055799629,-0.171059918567192
"2645","global","fen","1","control","D1C","d15N",-3.9683,9.81219001010101,0.0148328260798629,-1.27247892460959
"2646","global","fen","1","control","D1C","dweight",0.0468440833333333,0.00169097838705808,2.39734124690191,6.66161889462392
"2647","global","fen","1","control","D1C","fweight",0.138119966666667,0.0232920025987643,2.21211350817761,4.1894816342343
"2648","global","fen","1","control","D1C","height",7.53758333333333,47.5300511994949,2.65229040266225,8.44460106067887
"2649","global","fen","1","control","D1C","leafa",4.2353474928725,17.4650666065842,2.7599265250222,7.91384364450284
"2650","global","fen","1","control","D1C","wC",50.1634,7.46999438383838,-0.375854103938523,-1.1938036711006
"2651","global","fen","1","control","D1C","wN",1.4252,0.226411070707071,0.173477618972478,-1.08464817938935
"2652","global","fen","1","snowfence","D1SF","CN_ratio",33.9299274522,222.531124389069,1.63737851919169,1.80611484015946
"2653","global","fen","1","snowfence","D1SF","LDMC",0.390770116613802,0.00202531132945819,0.101464782799324,0.309894814392885
"2654","global","fen","1","snowfence","D1SF","SLA",104.261390006357,635.525576459187,1.11552786824153,1.11543915794667
"2655","global","fen","1","snowfence","D1SF","d13C",-28.8293,1.39273586868687,0.0175089726138306,-1.05111897885106
"2656","global","fen","1","snowfence","D1SF","d15N",-3.1843,8.90029142424243,-0.419289534496405,-0.983249053465977
"2657","global","fen","1","snowfence","D1SF","dweight",0.0520175833333333,0.00225126880316358,2.12452890558403,4.46961345731774
"2658","global","fen","1","snowfence","D1SF","fweight",0.127934441666667,0.00927282293075274,1.93359277910189,5.03825367428685
"2659","global","fen","1","snowfence","D1SF","height",8.11233333333333,33.4400511784512,1.91758222855198,7.10984570701156
"2660","global","fen","1","snowfence","D1SF","leafa",5.7036838504875,19.2088316191777,2.30360459700453,5.66504809662505
"2661","global","fen","1","snowfence","D1SF","wC",49.3534,7.81030347474748,-0.518154568381647,1.06946878968475
"2662","global","fen","1","snowfence","D1SF","wN",1.7121,0.211146050505051,-0.642020282170163,0.0165036190830037
"2663","global","fen","2","control","D2C","CN_ratio",29.5709733774,59.7463017405963,2.00692376230073,4.7997625271392
"2664","global","fen","2","control","D2C","LDMC",0.38601158366568,0.0018144482110283,-0.371520986930313,1.98474058691123
"2665","global","fen","2","control","D2C","SLA",100.379901824952,660.55697372778,1.05644097012369,1.25030649628198
"2666","global","fen","2","control","D2C","d13C",-27.955,0.899184848484848,-0.925344962106194,0.356065244961139
"2667","global","fen","2","control","D2C","d15N",-1.9997,8.16712617171717,-1.36644928424474,0.929420075329019
"2668","global","fen","2","control","D2C","dweight",0.0561766666666667,0.00156791616863075,1.01549978048732,1.70877301192414
"2669","global","fen","2","control","D2C","fweight",0.130368558333333,0.00701694425444522,0.505612269685164,-1.18998410453903
"2670","global","fen","2","control","D2C","height",9.10258333333333,23.0167784722222,0.994402931235106,3.9054643712002
"2671","global","fen","2","control","D2C","leafa",5.2748752317225,9.02738236415747,1.5557141451384,6.38160524682638
"2672","global","fen","2","control","D2C","wC",47.2718,5.63964319191919,-1.10397663937685,5.29297553132687
"2673","global","fen","2","control","D2C","wN",1.6898,0.0990201616161616,-0.411548665874406,-0.136552818479571
"2674","global","fen","2","snowfence","D2SF","CN_ratio",32.1513454713,128.150038809753,2.02611752933027,4.40204494012443
"2675","global","fen","2","snowfence","D2SF","LDMC",0.391652999205968,0.00316118783670508,-0.421168966329031,0.461617285043382
"2676","global","fen","2","snowfence","D2SF","SLA",112.754732743146,988.756324218045,0.638974614658842,-0.0578057058758992
"2677","global","fen","2","snowfence","D2SF","d13C",-28.173,1.07128181818182,-0.686875190661018,0.383941027172315
"2678","global","fen","2","snowfence","D2SF","d15N",-1.5863,7.01393263636364,-0.859844685580681,0.189434344789022
"2679","global","fen","2","snowfence","D2SF","dweight",0.04006925,0.000843209818595679,0.801509096615144,-0.790625109931492
"2680","global","fen","2","snowfence","D2SF","fweight",0.102192383333333,0.00678403738413328,1.39215200473189,1.78405737784585
"2681","global","fen","2","snowfence","D2SF","height",6.91891666666667,20.6974983936588,0.819457695987175,0.217954486690655
"2682","global","fen","2","snowfence","D2SF","leafa",3.67787112453583,4.23525254123147,0.390266494709277,-1.02887546625443
"2683","global","fen","2","snowfence","D2SF","wC",47.7236,7.17323135353535,-0.297771205638629,1.08712871727994
"2684","global","fen","2","snowfence","D2SF","wN",1.6233,0.164769808080808,0.0224475983947121,-0.344360445279174
"2685","global","fen","3","control","D3C","CN_ratio",28.3299694097,33.5144372036541,1.3490326980064,1.86897543064551
"2686","global","fen","3","control","D3C","LDMC",0.382334328790116,0.00152731255212675,-0.0180290879597108,2.31257535202704
"2687","global","fen","3","control","D3C","SLA",93.1809374749514,444.262755373151,0.58826643227245,-0.545100781833716
"2688","global","fen","3","control","D3C","d13C",-27.7602,0.470476727272728,-0.65276521217219,0.885732940081507
"2689","global","fen","3","control","D3C","d15N",-0.4889,2.66626443434343,-2.50687478653772,8.55600117873061
"2690","global","fen","3","control","D3C","dweight",0.047711,0.00104807186992144,0.233689107546315,-1.51884400528211
"2691","global","fen","3","control","D3C","fweight",0.13776775,0.00756435981713664,0.165487838867006,-1.4672071778494
"2692","global","fen","3","control","D3C","height",9.22358333333333,17.9730486181257,-0.377220371589238,-0.914314622462108
"2693","global","fen","3","control","D3C","leafa",4.89150334952333,6.46010521569915,-0.0789146235087456,-1.29285167687193
"2694","global","fen","3","control","D3C","wC",47.3824,2.83179822222222,1.95583024671415,3.72466379172795
"2695","global","fen","3","control","D3C","wN",1.7288,0.10124501010101,-0.132144604945238,-0.362551664536201
"2696","global","fen","3","snowfence","D3SF","CN_ratio",27.3265910141,37.2130317871535,2.77679236132727,11.7870628314345
"2697","global","fen","3","snowfence","D3SF","LDMC",0.391027409051294,0.00144799621530825,0.236803720625362,2.5975200732077
"2698","global","fen","3","snowfence","D3SF","SLA",97.0502868511565,524.532682842569,1.23557443348872,1.87441829821601
"2699","global","fen","3","snowfence","D3SF","d13C",-27.7582,0.568073494949495,-1.73306173875733,4.937047196042
"2700","global","fen","3","snowfence","D3SF","d15N",-1.2087,5.31335081818182,-1.47692300991117,1.2723852632188
"2701","global","fen","3","snowfence","D3SF","dweight",0.0579408333333333,0.00148684617915264,0.658411863540495,1.18274537518643
"2702","global","fen","3","snowfence","D3SF","fweight",0.150011833333333,0.0065549787951459,-0.157034690756838,-1.19405517352301
"2703","global","fen","3","snowfence","D3SF","height",9.65825,21.9540565305836,1.0681124571555,4.17776311655358
"2704","global","fen","3","snowfence","D3SF","leafa",4.9280670908875,10.3339037759144,1.54288593889703,5.38194820143972
"2705","global","fen","3","snowfence","D3SF","wC",47.4522,4.17935268686869,-0.0592465482499349,4.7956032237431
"2706","global","fen","3","snowfence","D3SF","wN",1.7134,0.0724529696969697,-0.428821173328614,-0.334355986468197
"2707","global","fen","4","control","D4C","CN_ratio",34.050791098,245.476284758092,1.6276229218061,1.36939297281156
"2708","global","fen","4","control","D4C","LDMC",0.380032464868439,0.00258062908929514,-0.0709207376204178,1.14303139182995
"2709","global","fen","4","control","D4C","SLA",113.301904571059,910.996348793473,0.418881495323899,-0.423625489101685
"2710","global","fen","4","control","D4C","d13C",-28.4763,1.27114677777778,-0.528385538026647,0.0486666411428569
"2711","global","fen","4","control","D4C","d15N",-1.2953,8.57427566666667,-0.973973865470703,-0.590511148523732
"2712","global","fen","4","control","D4C","dweight",0.0317975833333333,0.000462305968427329,1.33002361035173,1.74901708702376
"2713","global","fen","4","control","D4C","fweight",0.0957373166666667,0.00428639020341723,2.04959298360176,6.79961297844983
"2714","global","fen","4","control","D4C","height",6.65333333333333,11.4591947250281,1.66309522076541,4.79464467509854
"2715","global","fen","4","control","D4C","leafa",3.63612191868833,4.05616265721537,0.427474234307372,-0.569975128062951
"2716","global","fen","4","control","D4C","wC",48.3982,8.32384723232323,0.623421539468969,-1.21863088674174
"2717","global","fen","4","control","D4C","wN",1.5639,0.259254333333333,0.0483571645746443,1.00896689447075
"2718","global","fen","4","snowfence","D4SF","CN_ratio",40.6705067265,369.262251693327,0.845283384073211,-0.722685146006896
"2719","global","fen","4","snowfence","D4SF","LDMC",0.410182179458322,0.00274611967777309,0.143760810147592,-0.925861974054624
"2720","global","fen","4","snowfence","D4SF","SLA",111.406170110393,884.748322381994,0.943140237100065,0.168362807427711
"2721","global","fen","4","snowfence","D4SF","d13C",-28.3443,0.896467181818182,-0.473966785612069,-0.211458867010379
"2722","global","fen","4","snowfence","D4SF","d15N",-3.325,13.925598989899,-0.129802221813165,-1.50917324332266
"2723","global","fen","4","snowfence","D4SF","dweight",0.0338164166666667,0.000387691138404882,1.30771367526674,1.99195057557395
"2724","global","fen","4","snowfence","D4SF","fweight",0.08488255,0.00159618742219164,1.38700207831796,2.68982439312902
"2725","global","fen","4","snowfence","D4SF","height",6.36758333333333,15.5557672488777,1.47250867582507,2.8492470338625
"2726","global","fen","4","snowfence","D4SF","leafa",3.7560762750625,3.16382273773568,0.4755537665643,-0.526539548231961
"2727","global","fen","4","snowfence","D4SF","wC",49.1151,12.7846858484848,-0.420661381045186,-0.50714534889943
"2728","global","fen","4","snowfence","D4SF","wN",1.4183,0.312327383838384,0.491606164320744,0.691351563959314
"2729","global","fen","5","control","D5C","CN_ratio",28.2039984651,26.5897599304161,0.555354615803174,-0.260706533749113
"2730","global","fen","5","control","D5C","LDMC",0.373079996525213,0.00249122133484036,-1.01322243677293,0.873052214133209
"2731","global","fen","5","control","D5C","SLA",110.472424252328,1419.92214234029,1.23279215780153,2.06616829879194
"2732","global","fen","5","control","D5C","d13C",-28.78,1.42011111111111,-0.112092371848476,-1.00313463142899
"2733","global","fen","5","control","D5C","d15N",-2.3411,5.78117352525252,-0.581498761753676,-0.844648474246702
"2734","global","fen","5","control","D5C","dweight",0.0598415833333333,0.00250302979727132,1.59617059216931,2.32976744375258
"2735","global","fen","5","control","D5C","fweight",0.157652983333333,0.0159325131649997,1.37019900959961,1.23023250680626
